dataset_group,task,pc1,pc2
ABC,turn on the light bulb,-0.2529869025320269,5.5726002585545515
ABC,rotate the blue block 90 degrees to the left,3.5241800507127627,0.8293267886723533
ABC,take the blue block and rotate it left,2.9243176084139915,0.012894393355644906
ABC,push the switch downwards,1.0031149451241974,3.352958061888187
ABC,push the object into the drawer,-4.447274445931473,-0.05414050052476513
ABC,remove the top block,1.0771605220740876,-1.3129278350171876
ABC,pick up the red block,1.1945863268670476,-1.7975019884407146
ABC,go slide the blue block to the left,2.6540185846900113,-0.49097044396700906
ABC,slide right the pink block,2.1581493667344374,-1.5967320613762295
ABC,go towards the pink block in the drawer and lift it,-2.510585879930352,-1.496304368096163
ABC,push the blue block to the right,2.6837878966011846,-0.4256610246106838
ABC,"grasp the blue block, then lift it up",0.1891554846934656,-1.1471533738384436
ABC,go slide the blue block to the left,2.6540185846900113,-0.49097044396700906
ABC,grasp the blue block and rotate it left,2.0832057913080675,-0.43923773054335447
ABC,rotate left the blue block,3.5616170782580396,0.19917361375196863
ABC,take the blue block and turn it left,2.215307325177999,0.11630199923205267
ABC,slide right the red block,2.489593609789326,-1.1906597912177486
ABC,grasp the blue block and rotate it right,1.9875466343283807,-0.36234150837803414
ABC,slide the blue block towards the left,2.7049187601579257,-0.6053812171308658
ABC,rotate the pink block 90 degrees to the left,3.4158258444585,0.23449539744618708
ABC,slide left the pink block,1.8892305177136908,-1.4442703052430592
ABC,rotate the blue block to the left,3.532079823072386,0.264373003223527
ABC,"grasp the pink block, then turn it right",0.7545532579831222,-1.134005408137006
ABC,rotate right the red block,3.5545855245170737,-0.08268975866607874
ABC,sweep the pink block to the right,1.526392740833177,-0.6010327509547219
ABC,rotate the pink block to the right,3.330051464570758,-0.4130456195289432
ABC,"grasp the drawer handle, then open it",-5.190235624911103,0.15812880729813464
ABC,push the blue block to the left,2.896868286626422,-0.4422090043142871
ABC,grasp the red block lying in the drawer,-3.5728310047040526,-1.610644408329832
ABC,go close the drawer,-4.703458242836035,0.7778952692232868
ABC,lift the red block lying in the drawer,-3.067581971090115,-1.5663139061370004
ABC,lift the blue block up,1.643224012741834,-1.1163652573100078
ABC,turn on the led lamp,-0.2466527834712426,5.712003857521255
ABC,open the cabinet drawer,-5.281895518514886,0.9124375768722028
ABC,put the block on top of another block,1.929093693121013,-1.9863679163609012
ABC,"grasp the blue block, then rotate it left",1.838593128286983,-0.31464898672671165
ABC,sweep the block into the drawer,-3.220923262218534,-0.6775677441815964
ABC,go to the tower of blocks and take off the top one,1.3569163445505443,0.3615555931013997
ABC,push the door to the left,0.14097317462787515,2.1459292139592585
ABC,grasp the red block lying in the cabinet,-2.1070224088938407,-1.1328851018458104
ABC,move the door to the right,0.3639435268798279,2.47175766080853
ABC,rotate the blue block 90 degrees to the right,3.4374843990504895,0.8501827727187546
ABC,push the sliding door to the left,0.0008307910849372247,1.9844104873605244
ABC,turn on the light bulb,-0.2529869025320269,5.5726002585545515
ABC,"grasp the door handle, then slide the door to the right",-1.5198013897226734,1.6664682933332673
ABC,toggle the button to turn on the led,-0.7714531581978281,4.804957507339981
ABC,in the cabinet grasp the pink block,-2.0060226959438663,-1.7582246621854614
ABC,slide the red block towards the left,2.6566207490651226,-0.9219206694524618
ABC,pick up the pink block lying in the drawer,-3.2219309605178856,-1.9806780605209868
ABC,pull the drawer,-5.083162725481457,-0.30328361893751227
ABC,open the drawer,-5.6351849616401415,0.6828928880506818
ABC,pull the handle of the drawer,-4.479241257111308,-0.3441712155233822
ABC,take off the block that is on top of the other one,1.2538268331510598,-0.4415789133009347
ABC,slide up the switch,-0.1439897349234449,2.5769247925855945
ABC,place the block on top of another block,2.1764214990142996,-2.0336663990938444
ABC,"grasp the pink block, then turn it left",0.7024225899393522,-1.1209149065288706
ABC,push the object that it falls into the drawer,-3.7709707641538666,-0.10545693681091486
ABC,stack the blocks,0.6230656554340908,-2.3835673379913813
ABC,rotate the pink block to the right,3.330051464570758,-0.4130456195289432
ABC,push right the blue block,2.6171733454133017,-0.6502658398613088
ABC,"grasp the pink block, then lift it up",-0.06202684465184193,-1.9292634605072023
ABC,lift the blue block lying in the cabinet,-1.3823569850231532,-0.5999728891085321
ABC,"grasp the red block on the table, then lift it up",-0.3181818994422829,-1.4581103873617232
ABC,push the object that it falls into the drawer,-3.7709707641538666,-0.10545693681091486
ABC,remove a block from the stack,0.049958298021889606,-1.1342092770130328
ABC,turn the pink block left,2.3977704250668874,-0.5545907608935859
ABC,grasp the red block lying in the slider,0.07774128973471015,-1.3501797534803883
ABC,"grasp the blue block, then turn it right",1.020757584356252,-0.37588112251929334
ABC,push right the red block,2.4614793317192643,-0.8992296676795289
ABC,push right the red block,2.4614793317192643,-0.8992296676795289
ABC,push the red block towards the right,2.638915434427794,-0.6034704082720436
ABC,grasp the blue block in the drawer,-3.623931923733145,-1.574168661287562
ABC,slide the object into the drawer,-4.392712968562187,-0.16641863589689354
ABC,push the blue block towards the left,2.9448390865056213,-0.2769260244925166
ABC,push the pink block to the right,2.4565866225280106,-1.1804832284535283
ABC,lift the pink block on the shelf,-0.5851243060531441,-2.166574688255642
ABC,push right the pink block,2.287330058946402,-1.397132621471914
ABC,slide the blue block to the left,2.6849956860199473,-0.6972927318676929
ABC,push the red block to the left,2.7317035485354393,-0.7788286532121177
ABC,go push the pink block to the right,2.3107446642108913,-0.82847099714475
ABC,grasp the red block and turn it left,1.1492623343747894,-0.8460299509000972
ABC,rotate the pink block to the left,3.4593570054576817,-0.40916515952287696
ABC,go push the blue block to the left,2.7472834830165853,-0.12413732960057229
ABC,"grasp the blue block, then turn it left",1.0111893478454155,-0.3473837654165639
ABC,slide left the pink block,1.8892305177136908,-1.4442703052430592
ABC,sweep the pink block to the right,1.526392740833177,-0.6010327509547219
ABC,rotate right the red block,3.5545855245170737,-0.08268975866607874
ABC,push the pink block towards the left,2.792866360480033,-1.0734497066492652
ABC,grasp the pink block and turn it right,0.9506454144554223,-1.2000300933236454
ABC,grasp the pink block and turn it left,0.9263392413787264,-1.2657952647629447
ABC,take the blue block and turn it right,2.1506255082417542,0.0999747838695019
ABC,push the drawer,-4.3753984273059565,-0.1566269747638568
ABC,push the button to turn off the led,-0.8664362310397955,4.582630922541264
ABC,sweep the blue block to the right,1.9030677123043618,0.07253488429703263
ABC,grasp the drawer handle and close it,-5.028744170414562,-0.09940599609955929
ABC,move the sliding door to the left,0.22071519772855885,2.0540230214303414
ABC,grasp the pink block lying in the slider,-0.12806222241512435,-1.6962172706910112
ABC,lift the red block lying in the drawer,-3.067581971090115,-1.5663139061370004
ABC,lift the pink block from the table,0.408212866686603,-1.960079198691125
ABC,go towards the pink block in the drawer and pick it up,-2.6846976109107157,-1.4684833722312394
ABC,in the sliding cabinet grasp the pink block,-1.4166685082167267,-1.3726451162688365
ABC,grasp the door handle and move the door to the left,-1.1524759482624365,1.8368373215013827
ABC,stack the blocks,0.6230656554340908,-2.3835673379913813
ABC,"grasp the pink block, then lift it up",-0.06202684465184193,-1.9292634605072023
ABC,toggle the button to turn on the green light,0.23290504284150115,5.164275202675376
ABC,push the blue block to the right,2.6837878966011846,-0.4256610246106838
ABC,remove the top block,1.0771605220740876,-1.3129278350171876
ABC,lift the red block on the shelf,-0.43702171998558126,-1.7216670303141657
ABC,"slide the door to the left, then let it go",-0.30660929646512186,1.891729154753891
ABC,remove a block from the stack,0.049958298021889606,-1.1342092770130328
ABC,lift the pink block lying in the sliding cabinet,-0.9839386222512987,-1.100069382578703
ABC,in the slider pick up the blue block,1.0705745613929951,-1.3876070571762382
ABC,"grasp the handle of the drawer, then open it",-4.887079408876293,0.1897378690586378
ABC,sweep the red block to the left,1.8955218188720389,-0.31637380057229514
ABC,put the block on top of another block,1.929093693121013,-1.9863679163609012
ABC,pick up the red block from the table,0.2739398591247392,-1.7736544995399188
ABC,rotate the blue block towards the right,3.4385774919934398,0.2793271671858028
ABC,turn on the light bulb,-0.2529869025320269,5.5726002585545515
ABC,lift the blue block lying in the sliding cabinet,-0.9036714651567145,-0.44750472576280426
ABC,push the pink block to the right,2.4565866225280106,-1.1804832284535283
ABC,pick up the blue block in the drawer,-3.2389112211926148,-1.5483164711270474
ABC,remove a block from the stack,0.049958298021889606,-1.1342092770130328
ABC,lift the pink block lying on the shelf,-0.5886034791148509,-1.920899918349307
ABC,in the sliding cabinet grasp the red block,-1.298805739109957,-1.0322427938307797
ABC,lift the red block from the table,0.5743354372582542,-1.616677878112867
ABC,sweep the blue block to the left,2.055912040583223,0.07439214110473025
ABC,go slide the red block to the right,2.4456721992435306,-0.6712744971561393
ABC,pick up the blue block from the table,0.2578142936128283,-1.4858978152604603
ABC,"grasp the red block on the table, then lift it up",-0.3181818994422829,-1.4581103873617232
ABC,lift the pink block,1.3269314624129227,-2.134212315571654
ABC,go towards the red block in the drawer and grasp it,-3.0917124857705387,-1.1993020911901058
ABC,push the block into the drawer,-2.9084200818034267,-1.313665112441269
ABC,push the object into the drawer,-4.447274445931473,-0.05414050052476513
ABC,sweep the blue block to the left,2.055912040583223,0.07439214110473025
ABC,push the pink block to the left,2.6687448321288243,-1.182418580121339
ABC,grasp the pink block and rotate it right,1.8443340201651433,-1.1052864567810985
ABC,grasp the red block and turn it left,1.1492623343747894,-0.8460299509000972
ABC,push the blue block towards the right,2.7343834703741097,-0.26399962090625695
ABC,go slide the blue block to the left,2.6540185846900113,-0.49097044396700906
ABC,slide the blue block to the left,2.6849956860199473,-0.6972927318676929
ABC,take the blue block and rotate it left,2.9243176084139915,0.012894393355644906
ABC,rotate the blue block 90 degrees to the left,3.5241800507127627,0.8293267886723533
ABC,go push the red block to the left,2.569558375273338,-0.45814852890901153
ABC,slide the red block towards the right,2.5750907341318783,-0.8381424961110622
ABC,grasp the red block and turn it left,1.1492623324693283,-0.8460299602368341
ABC,grasp the blue block and rotate it left,2.0832057913080675,-0.43923773054335447
ABC,push the red block towards the left,2.7863786558488606,-0.6553942907990047
ABC,grasp the blue block and turn it right,1.2336442456132437,-0.39637819260171653
ABC,go slide the pink block to the left,2.3548318239219883,-1.181697184129997
ABC,rotate the pink block to the right,3.330051464570758,-0.4130456195289432
ABC,"grasp the red block, then turn it right",0.9420083159332434,-0.723363138772511
ABC,push left the pink block,2.25098871005634,-1.1741619765983453
ABC,slide the red block to the left,2.6162976897526105,-0.9964266381489348
ABC,push the handle of the drawer,-3.917072789281334,-0.2808883290026713
ABC,open the drawer,-5.6351849616401415,0.6828928880506818
ABC,put the block in the drawer,-3.365018194588166,-1.4141282887042992
ABC,in the sliding cabinet grasp the blue block,-1.333953126271451,-0.7446118745758665
ABC,toggle the light switch to turn on the light bulb,-0.5278281215477459,5.443271788701483
ABC,grasp the blue block lying in the slider,0.05175001778615919,-1.0364369139435674
ABC,push the handle of the drawer,-3.917072789281334,-0.2808883290026713
ABC,push the sliding door to the right,-0.0954185607931119,2.038202645791335
ABC,"slide the door to the left, then let it go",-0.30660929646512186,1.891729154753891
ABC,slide the pink block to the right,2.251198493461804,-1.3561656104362148
ABC,pick up the red block on the table,0.28975886986137367,-1.7885249868756405
ABC,"grasp the red block on the table, then lift it up",-0.3181818994422829,-1.4581103873617232
ABC,push left the blue block,2.6976234022049326,-0.44007265254767824
ABC,grasp the drawer handle and open it,-5.270719737152796,0.06593951414139251
ABC,lift the blue block lying in the sliding cabinet,-0.9036714651567145,-0.44750472576280426
ABC,turn on the yellow light,0.7138653113141203,5.551762129856092
ABC,lift the blue block lying on the shelf,-0.38629069347616435,-1.2196143594450057
ABC,pick up the pink block in the drawer,-3.1695007997959523,-2.1533420531953107
ABC,move the light switch to turn off the yellow light,0.20838930396543448,5.310993683796763
ABC,lift the red block lying in the drawer,-3.067581971090115,-1.5663139061370004
ABC,put the object in the sliding cabinet,-2.2873179055251462,0.4442899612245689
ABC,turn on the led,0.18561970022665844,4.827231635998317
ABC,"grasp the red block, then lift it up",0.15332332202236434,-1.5011111171951592
ABC,rotate the red block 90 degrees to the left,3.5091733151189692,0.6055074960522246
ABC,put the grasped object in the cabinet,-3.8136908642609035,-0.11103739868177397
ABC,take the pink block and turn it left,1.789749756416315,-0.6342597207731088
ABC,pick up the blue block lying in the drawer,-3.316276551761995,-1.3954043587710347
ABC,toggle the button to turn on the green light,0.23290504284150115,5.164275202675376
ABC,lift the pink block lying in the drawer,-3.0160029594056303,-1.9688513930546263
ABC,lift the blue block in the drawer,-3.0247859488211484,-1.606963078454579
ABC,push the button to turn on the led,-0.5851965704652675,4.565123747619878
ABC,in the slider grasp the pink block,0.37607907198681034,-2.1249575657794235
ABC,push the switch downwards,1.0031149451241974,3.352958061888187
ABC,slide the block into the drawer,-2.93601549840652,-1.4403370820022645
ABC,"grasp the red block, then rotate it left",1.8424518168073718,-0.6330315103188282
ABC,push the object that it falls into the drawer,-3.770958801672368,-0.10557849514336864
ABC,grasp the blue block and turn it right,1.2336442456132437,-0.39637819260171653
ABC,pick up the blue block in the sliding cabinet,-1.1977594048574611,-0.580115794631129
ABC,slide the object into the drawer,-4.392712968562187,-0.16641863589689354
ABC,lift the blue block lying in the drawer,-3.135790228434569,-1.333884450478647
ABC,grasp the red block lying in the drawer,-3.5728310047040526,-1.610644408329832
ABC,pick up the pink block from the shelf,-1.0740903523755525,-2.0840863889619774
ABC,take the blue block and turn it left,2.215307325177999,0.11630199923205267
ABC,in the cabinet pick up the blue block,-1.6296420162919438,-0.8158667669778822
ABC,rotate the pink block 90 degrees to the left,3.4158258444585,0.23449539744618708
ABC,lift the blue block,1.7387394352617267,-1.193240598848664
ABC,slide the blue block towards the left,2.7049187601579257,-0.6053812171308658
ABC,"grasp the blue block, then rotate it right",1.7913956563785753,-0.2548974533075969
ABC,push the blue block towards the right,2.7343834703741097,-0.26399962090625695
ABC,grasp the pink block and turn it left,0.9263392413787264,-1.2657952647629447
ABC,take the blue block and rotate it left,2.9243176084139915,0.012894393355644906
ABC,go push the blue block to the right,2.506331372499852,-0.0883264083994394
ABC,grasp the pink block and turn it left,0.9263392413787264,-1.2657952647629447
ABC,rotate the pink block to the left,3.4593570054576817,-0.40916515952287696
ABC,go push the red block to the right,2.3992017678561663,-0.35701041915977394
ABC,take the red block and turn it left,2.0186330240517543,-0.17773290045198264
ABC,go push the pink block to the right,2.3107923524019403,-0.8286394074195845
ABC,go slide the red block to the left,2.538283272392835,-0.7699721838376269
ABC,push the pink block to the right,2.4565866225280106,-1.1804832284535283
ABC,rotate the pink block towards the right,3.397130688595754,-0.4261564485541228
ABC,turn the pink block right,2.579125356676536,-0.5480753686668925
ABC,take the red block and rotate it right,2.785068294623858,-0.13868729580725261
ABC,slide the door all the way to the right,-0.14107779209416524,1.82251357222507
ABC,turn on the green lamp,0.930756218695493,5.171898281232308
ABC,lift the red block lying in the cabinet,-1.389378935007204,-0.8541989035961893
ABC,store the block in the drawer,-3.584635301830615,-1.9549618288427504
ABC,in the cabinet grasp the blue block,-1.9517463707840232,-1.0423595030167516
ABC,push the object that it falls into the drawer,-3.7709707641538666,-0.10545693681091486
ABC,open the cabinet drawer,-5.281895518514886,0.9124375768722028
ABC,move the door to the right,0.3639435268798279,2.47175766080853
ABC,turn on the led light,-0.09978703662156577,6.125532068493863
ABC,grasp the red block lying in the slider,0.07774128973471015,-1.3501797534803883
ABC,put the object in the drawer,-4.840714493494978,-0.037946821418317185
ABC,put the grasped object in the sliding cabinet,-2.9945621890964786,0.013579450138511527
ABC,slide right the red block,2.489593609789326,-1.1906597912177486
ABC,turn on the led lamp,-0.2466527834712426,5.712003857521255
ABC,in the slider grasp the blue block,0.64635919856359,-1.471611565912667
ABC,put the object in the cabinet,-3.1047127502075553,0.42751417611377956
ABC,grasp the blue block and lift it up,0.3432373696383683,-1.1763394586889828
ABC,in the slider grasp the red block,0.62064126177054,-1.7794286223582167
ABC,push down the button to turn on the led light,-0.43436995204169,5.2473747883774315
ABC,"slide the door to the left, then let it go",-0.30660929646512186,1.891729154753891
ABC,lift the blue block lying in the slider,0.8377941870232696,-0.8868276139286112
ABC,in the slider grasp the pink block,0.37607907198681034,-2.1249575657794235
ABC,grasp the handle of the drawer and close it,-4.7317928999957495,-0.028532401136126526
ABC,pick up the red block,1.1945863268670476,-1.7975019884407146
ABC,go towards the pink block in the drawer and grasp it,-3.0379254931243405,-1.6095841898484375
ABC,turn off the yellow lamp,-0.02512212152905859,5.230014669815492
ABC,in the cabinet grasp the blue block,-1.9517463707840232,-1.0423595030167516
ABC,slide the object into the drawer,-4.392712968562187,-0.16641863589689354
ABC,rotate the red block 90 degrees to the left,3.5091733151189692,0.6055074960522246
ABC,remove the top block,1.0771605220740876,-1.3129278350171876
ABC,pick up the pink block lying in the drawer,-3.2219309605178856,-1.9806780605209868
ABC,lift the blue block in the drawer,-3.0247859488211484,-1.606963078454579
ABC,pick up the red block from the shelf,-0.9873529004417004,-1.6826922087707532
ABC,pick up the pink block from the sliding cabinet,-1.2325092121300467,-1.1012112882836715
ABC,lift the pink block,1.3269314624129227,-2.134212315571654
ABC,lift the blue block lying in the drawer,-3.135790228434569,-1.333884450478647
ABC,push the pink block to the right,2.4565866225280106,-1.1804832284535283
ABC,go slide the blue block to the right,2.512130987620371,-0.4687982365273623
ABC,grasp the pink block lying in the drawer,-3.490662586191698,-1.9781016769586885
ABC,lift the pink block lying in the slider,0.5888114773185712,-1.5582082697288369
ABC,slide left the red block,2.1928304996006474,-1.0218776799050908
ABC,in the sliding cabinet grasp the red block,-1.298805739109957,-1.0322427938307797
ABC,take the pink block and turn it right,1.7724430785340906,-0.6147578586398965
ABC,rotate right the red block,3.5545855245170737,-0.08268975866607874
ABC,slide the blue block towards the right,2.59557257895515,-0.5579990072153246
ABC,push right the red block,2.4614793317192643,-0.8992296676795289
ABC,push the pink block towards the left,2.792866360480033,-1.0734497066492652
ABC,push the red block to the left,2.7317035485354393,-0.7788286532121177
ABC,sweep the pink block to the right,1.526392740833177,-0.6010327509547219
ABC,slide the red block to the left,2.6162976897526105,-0.9964266381489348
ABC,rotate the pink block towards the right,3.397130688595754,-0.4261564485541228
ABC,rotate right the pink block,3.4288911524530024,-0.5491221159983254
ABC,rotate right the red block,3.5545855245170737,-0.08268975866607874
ABC,move the door to the left,0.4305173740921304,2.352539451251839
ABC,turn off the light bulb,-0.7307526216253684,5.4353713775552395
ABC,turn off the yellow lamp,-0.02512212152905859,5.230014669815492
ABC,grasp the blue block and rotate it left,2.0832057913080675,-0.43923773054335447
ABC,turn on the light bulb,-0.2529869025320269,5.5726002585545515
ABC,turn on the light bulb,-0.2529869025320269,5.5726002585545515
ABC,grasp the pink block from the drawer,-3.3846810944084487,-2.2249927619823806
ABC,turn off the led,-0.27456559770892447,4.790743176513453
ABC,stack the object on top of another object,-0.588542684645833,0.39558531311157386
ABC,open the cabinet drawer,-5.281895518514886,0.9124375768722028
ABC,turn the blue block left,2.829071044829858,0.2867277274137511
ABC,turn off the yellow lamp,-0.02512212152905859,5.230014669815492
ABC,move up the switch,0.3617711383654071,2.8916847305203377
ABC,stack the block on top of another block,1.483448907210106,-1.828941569128735
ABC,go towards the drawer and place the object,-3.9310799004400514,0.1224173513190575
ABC,slide the door to the right,-0.2605908388451575,1.795417455547216
ABC,stack the object on top of another object,-0.588542684645833,0.39558531311157386
ABC,place the grasped object in the cabinet,-3.7568780597569655,-0.21554300995886094
ABC,"grasp the red block, then lift it up",0.15332332202236434,-1.5011111171951592
ABC,turn on the green lamp,0.930756218695493,5.171898281232308
ABC,pick up the pink block from the table,0.06572450740643744,-2.145322366788633
ABC,slide the door to the left side,-0.2274733316653767,1.8205793765143288
ABC,grasp the pink block and rotate it right,1.8443340201651433,-1.1052864567810985
ABC,put the grasped block on top of a block,0.21781953739036003,-2.19897335195957
ABC,"grasp the door handle, then slide the door to the left",-1.483125340944173,1.5929264904076785
ABC,push the door to the left side,0.18210020038018507,2.1722238832840257
ABC,slide the door to the left side,-0.2274733316653767,1.8205793765143288
ABC,push the handle of the drawer,-3.917072789281334,-0.2808883290026713
ABC,grasp the pink block in the drawer,-3.447938498083827,-2.209589543322905
ABC,place the block in the cabinet,-1.6050168014694857,-0.9510753002923709
ABC,pick up the red block,1.1945863268670476,-1.7975019884407146
ABC,lift the blue block lying in the drawer,-3.135790228434569,-1.333884450478647
ABC,turn on the yellow lamp,0.389228882368163,5.289359693143445
ABC,put the grasped object in the slider,-1.6589475919267027,-0.2853041461289092
ABC,turn off the yellow lamp,-0.02512212152905859,5.230014669815492
ABC,in the cabinet grasp the red block,-1.8526069456071121,-1.3307839772736436
ABC,grasp the red block on the table and lift it up,-0.34016391533779505,-1.512658202808867
ABC,in the slider pick up the blue block,1.0705745613929951,-1.3876070571762382
ABC,move the light switch to turn off the light bulb,-0.4744596987383333,5.490207465151327
ABC,slide the block into the drawer,-2.93601549840652,-1.4403370820022645
ABC,rotate left the blue block,3.5616170782580396,0.19917361375196863
ABC,go slide the blue block to the left,2.6540185846900113,-0.49097044396700906
ABC,lift the blue block up,1.643224012741834,-1.1163652573100078
ABC,remove a block from the stack,0.049958298021889606,-1.1342092770130328
ABC,go towards the red block in the drawer and grasp it,-3.0917124857705387,-1.1993020911901058
ABC,"grasp the pink block on the table, then lift it up",-0.45400346958816684,-1.733573556676167
ABC,lift the blue block lying in the drawer,-3.135790228434569,-1.333884450478647
ABC,slide the pink block to the left,2.3859840924514204,-1.3813170449831627
ABC,pick up the blue block in the drawer,-3.2389112211926148,-1.5483164711270474
ABC,go push the pink block to the left,2.5335496982204204,-0.867669151913651
ABC,pick up the pink block from the shelf,-1.0740903523755525,-2.0840863889619774
ABC,slide the red block towards the left,2.6566207490651226,-0.9219206694524618
ABC,push right the red block,2.4614793317192643,-0.8992296676795289
ABC,rotate the red block to the left,3.548770702696408,0.010145761411589347
ABC,slide right the red block,2.489593609789326,-1.1906597912177486
ABC,"grasp the red block, then turn it right",0.9420083159332434,-0.723363138772511
ABC,push left the blue block,2.6976234022049326,-0.44007265254767824
ABC,grasp the pink block and turn it right,0.9506454144554223,-1.2000300933236454
ABC,"grasp the red block, then turn it right",0.9420083159332434,-0.723363138772511
ABC,take the pink block and rotate it right,2.605768738260678,-0.5996969147472927
ABC,rotate the red block towards the right,3.466808472455335,0.003919704467839058
ABC,place the grasped object in the sliding cabinet,-2.955441259633294,-0.07696477683866555
ABC,move up the switch,0.3617711383654071,2.8916847305203377
ABC,move the door to the right,0.3639435268798279,2.47175766080853
ABC,pull the handle of the drawer,-4.479241257111308,-0.3441712155233822
ABC,pull the handle of the drawer,-4.479241257111308,-0.3441712155233822
ABC,put the block on top of another block,1.929093693121013,-1.9863679163609012
ABC,grasp the blue block from the drawer,-3.573886359222645,-1.5794021795764255
ABC,pick up the pink block on the table,0.10695815896947593,-2.13877539009336
ABC,lift the pink block lying in the drawer,-3.0160029594056303,-1.9688513930546263
ABC,"grasp the red block, then turn it right",0.9420083159332434,-0.723363138772511
ABC,push the button to turn off the green light,0.15428114800270742,4.961200827383473
ABC,grasp the door handle and slide the door to the right,-1.5293153605324936,1.6424221586903363
ABC,move the light switch to turn on the yellow light,0.3676340913486834,5.237352029404808
ABC,rotate left the red block,3.5693237758962426,-0.06492599086467521
ABC,grasp the red block lying in the drawer,-3.5728310047040526,-1.610644408329832
ABC,grasp the blue block lying in the slider,0.05175001778615919,-1.0364369139435674
ABC,grasp the red block and turn it left,1.1492623343747894,-0.8460299509000972
ABC,close the drawer,-5.1775575300090475,0.5388677372083692
ABC,turn on the green lamp,0.930756218695493,5.171898281232308
ABC,slide the red block to the right,2.5610893225961924,-0.9434173711563537
ABC,pick up the red block,1.1945863268670476,-1.7975019884407146
ABC,lift the red block in the drawer,-3.0015835090749894,-1.81014633912271
ABC,lift the pink block lying in the drawer,-3.0160029594056303,-1.9688513930546263
ABC,grasp the handle of the drawer and close it,-4.7317928999957495,-0.028532401136126526
ABC,toggle the light switch to turn off the yellow light,-0.12124887544209702,5.256946302059422
ABC,take the blue block and turn it right,2.1506255082417542,0.0999747838695019
ABC,turn off the led lamp,-0.6645782707301726,5.699080154227642
ABC,go towards the red block in the drawer and grasp it,-3.0917124857705387,-1.1993020911901058
ABC,push the handle of the drawer,-3.917072789281334,-0.2808883290026713
ABC,turn off the led,-0.27456559770892447,4.790743176513453
ABC,remove a block from the stack,0.049958298021889606,-1.1342092770130328
ABC,lift the red block lying in the drawer,-3.067581971090115,-1.5663139061370004
ABC,lift the red block from the table,0.5743354372582542,-1.616677878112867
ABC,grasp the pink block in the drawer,-3.447938498083827,-2.209589543322905
ABC,turn on the yellow light,0.7138653113141203,5.551762129856092
ABC,grasp the pink block lying on the shelf,-1.399226832363062,-2.1285107422338005
ABC,grasp the red block lying in the drawer,-3.5728310047040526,-1.610644408329832
ABC,lift the blue block up,1.643224012741834,-1.1163652573100078
ABC,in the cabinet pick up the pink block,-1.7900508638839097,-1.4647908759104031
ABC,lift the blue block from the table,0.5840658820287774,-1.3123870937333157
ABC,push the pink block to the right,2.4565866225280106,-1.1804832284535283
ABC,lift the pink block from the table,0.408212866686603,-1.960079198691125
ABC,"grasp the pink block, then lift it up",-0.06202684465184193,-1.9292634605072023
ABC,slide right the pink block,2.158149253312586,-1.5967321630474798
ABC,lift the blue block lying in the sliding cabinet,-0.9036714651567145,-0.44750472576280426
ABC,slide the red block towards the right,2.5750907341318783,-0.8381424961110622
ABC,go slide the blue block to the left,2.6540185846900113,-0.49097044396700906
ABC,pick up the blue block in the sliding cabinet,-1.1977594048574611,-0.580115794631129
ABC,"grasp the blue block, then rotate it left",1.838593128286983,-0.31464898672671165
ABC,slide the pink block to the left,2.3859840924514204,-1.3813170449831627
ABC,take the red block and turn it left,2.0186330240517543,-0.17773290045198264
ABC,grasp the pink block and turn it right,0.9506454144554223,-1.2000300933236454
ABC,rotate the red block 90 degrees to the right,3.442187421897779,0.6437562382445786
ABC,go push the pink block to the left,2.5335496982204204,-0.867669151913651
ABC,take the red block and rotate it right,2.785068294623858,-0.13868729580725261
ABC,push the pink block to the right,2.4565866225280106,-1.1804832284535283
ABC,grasp the pink block and rotate it right,1.8443340201651433,-1.1052864567810985
ABC,put the object in the cabinet,-3.1047127502075553,0.42751417611377956
ABC,slide the blue block towards the right,2.59557257895515,-0.5579990072153246
ABC,pick up the red block from the table,0.2739398591247392,-1.7736544995399188
ABC,slide the door to the left side,-0.2274733316653767,1.8205793765143288
ABC,close the cabinet drawer,-5.030885971037629,0.8404055649789888
ABC,grasp the pink block lying in the cabinet,-2.1417277495852094,-1.5356473445859837
ABC,toggle the light switch to turn off the yellow light,-0.12124887544209702,5.256946302059422
ABC,open the drawer,-5.6351849616401415,0.6828928880506818
ABC,go towards the blue block in the drawer and lift it,-2.540577019663744,-0.8985964568300064
ABC,"grasp the red block, then lift it up",0.15332332202236434,-1.5011111171951592
ABC,move the door all the way to the right,0.3604341462381793,2.479556376546638
ABC,"grasp the door handle, then slide the door to the right",-1.5198013897226734,1.6664682933332673
ABC,turn on the yellow light,0.7138653113141203,5.551762129856092
ABC,take off the stacked block,0.345318614223025,-1.2315466626936553
ABC,push the drawer,-4.3753984273059565,-0.1566269747638568
ABC,pick up the pink block on the table,0.10695815896947593,-2.13877539009336
ABC,slide right the blue block,2.5239950070531614,-0.9198548489728465
ABC,grasp the handle of the drawer and open it,-4.918085170134329,0.07993323387387548
ABC,sweep the blue block to the right,1.9030677123043618,0.07253488429703263
ABC,place the object in the slider,-0.35273416838314775,0.38476076119506547
ABC,slide the door all the way to the left,0.03509162496428664,1.7657235333295844
ABC,go towards the blue block in the drawer and pick it up,-2.677644685808121,-0.8771655713146868
ABC,grasp the pink block on the table and lift it up,-0.4613129702848796,-1.775620991033677
ABC,pick up the pink block from the table,0.06572450740643744,-2.145322366788633
